m2	m2	m2	m2	m2	m2	m2	m2
Date and Time	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
10/18/2019 05:47:58 pm	14.291	1.379	-2.909	-484.814	0.0329	-0.069	-11.574
10/18/2019 05:47:58 pm	14.292	1.379	-5.818	-969.627	0.0329	-0.139	-23.148
10/18/2019 05:47:58 pm	14.293	1.361	-5.818	-484.814	0.0325	-0.139	-11.574
10/18/2019 05:47:58 pm	14.294	1.361	-5.818	1.821E-11	0.0325	-0.139	-1.152E-12
10/18/2019 05:47:58 pm	14.295	1.361	-5.818	484.814	0.0325	-0.139	11.574
10/18/2019 05:47:58 pm	14.296	1.344	-5.818	969.627	0.0321	-0.139	23.148
10/18/2019 05:47:58 pm	14.297	1.344	-2.909	484.814	0.0321	-0.069	11.574
10/18/2019 05:47:58 pm	14.298	1.344	-2.909	-484.814	0.0321	-0.069	-11.574
10/18/2019 05:47:58 pm	14.299	1.344	-5.818	-969.627	0.0321	-0.139	-23.148
10/18/2019 05:47:58 pm	14.300	1.326	-5.818	-484.814	0.0317	-0.139	-11.574
10/18/2019 05:47:58 pm	14.301	1.326	-5.818	3.730E-11	0.0317	-0.139	2.776E-13
10/18/2019 05:47:58 pm	14.302	1.326	-5.818	484.814	0.0317	-0.139	11.574
10/18/2019 05:47:58 pm	14.303	1.309	-5.818	969.627	0.0312	-0.139	23.148
10/18/2019 05:47:58 pm	14.304	1.309	-2.909	484.814	0.0312	-0.069	11.574
10/18/2019 05:47:58 pm	14.305	1.309	-2.909	-484.814	0.0312	-0.069	-11.574
10/18/2019 05:47:58 pm	14.306	1.309	-5.818	-969.627	0.0312	-0.139	-23.148
10/18/2019 05:47:58 pm	14.307	1.292	-5.818	-484.814	0.0308	-0.139	-11.574
10/18/2019 05:47:58 pm	14.308	1.292	-5.818	8.882E-13	0.0308	-0.139	-5.551E-13
10/18/2019 05:47:58 pm	14.309	1.292	-5.818	5.551E-11	0.0308	-0.139	-2.776E-13
10/18/2019 05:47:58 pm	14.310	1.274	-5.818	5.507E-11	0.0304	-0.139	0.000
10/18/2019 05:47:58 pm	14.311	1.274	-5.818	-4.303E-10	0.0304	-0.139	-1.028E-11
10/18/2019 05:47:58 pm	14.312	1.274	-5.818	-4.858E-10	0.0304	-0.139	-9.714E-12
10/18/2019 05:47:58 pm	14.313	1.257	-5.818	-5.551E-11	0.0300	-0.139	8.465E-13
10/18/2019 05:47:58 pm	14.314	1.257	-5.818	-1.865E-11	0.0300	-0.139	0.000
10/18/2019 05:47:58 pm	14.315	1.257	-5.818	4.303E-10	0.0300	-0.139	9.423E-12
10/18/2019 05:47:58 pm	14.316	1.239	-5.818	4.303E-10	0.0296	-0.139	9.423E-12
10/18/2019 05:47:58 pm	14.317	1.239	-5.818	1.910E-11	0.0296	-0.139	-2.776E-13
10/18/2019 05:47:58 pm	14.318	1.239	-5.818	5.551E-11	0.0296	-0.139	0.000
10/18/2019 05:47:58 pm	14.319	1.222	-5.818	5.507E-11	0.0292	-0.139	0.000
10/18/2019 05:47:58 pm	14.320	1.222	-5.818	0.000	0.0292	-0.139	2.776E-13
10/18/2019 05:47:58 pm	14.321	1.222	-5.818	-5.596E-11	0.0292	-0.139	8.743E-13
10/18/2019 05:47:58 pm	14.322	1.204	-5.818	-3.642E-11	0.0287	-0.139	8.743E-13
10/18/2019 05:47:58 pm	14.323	1.204	-5.818	-484.814	0.0287	-0.139	-11.574
10/18/2019 05:47:58 pm	14.324	1.204	-5.818	-969.627	0.0287	-0.139	-23.148
10/18/2019 05:47:58 pm	14.325	1.187	-8.727	-484.814	0.0283	-0.208	-11.574
10/18/2019 05:47:58 pm	14.326	1.187	-8.727	484.814	0.0283	-0.208	11.574
10/18/2019 05:47:58 pm	14.327	1.169	-5.818	969.627	0.0279	-0.139	23.148
10/18/2019 05:47:58 pm	14.328	1.169	-5.818	484.814	0.0279	-0.139	11.574
10/18/2019 05:47:58 pm	14.329	1.169	-5.818	0.000	0.0279	-0.139	0.000
10/18/2019 05:47:58 pm	14.330	1.152	-5.818	1.865E-11	0.0275	-0.139	-2.914E-13
10/18/2019 05:47:58 pm	14.331	1.152	-5.818	-484.814	0.0275	-0.139	-11.574
10/18/2019 05:47:58 pm	14.332	1.152	-5.818	-969.627	0.0275	-0.139	-23.148
10/18/2019 05:47:58 pm	14.333	1.134	-8.727	-484.814	0.0271	-0.208	-11.574
10/18/2019 05:47:58 pm	14.334	1.134	-8.727	484.814	0.0271	-0.208	11.574
10/18/2019 05:47:58 pm	14.335	1.117	-5.818	969.627	0.0267	-0.139	23.148
10/18/2019 05:47:58 pm	14.336	1.117	-5.818	1.821E-11	0.0267	-0.139	2.914E-13
10/18/2019 05:47:58 pm	14.337	1.117	-5.818	-969.627	0.0267	-0.139	-23.148
10/18/2019 05:47:58 pm	14.338	1.100	-8.727	-484.814	0.0262	-0.208	-11.574
10/18/2019 05:47:58 pm	14.339	1.100	-8.727	484.814	0.0262	-0.208	11.574
10/18/2019 05:47:58 pm	14.340	1.082	-5.818	969.627	0.0258	-0.139	23.148
10/18/2019 05:47:58 pm	14.341	1.082	-5.818	-6.826E-10	0.0258	-0.139	-1.571E-11
10/18/2019 05:47:58 pm	14.342	1.082	-5.818	-969.627	0.0258	-0.139	-23.148
10/18/2019 05:47:58 pm	14.343	1.065	-8.727	-484.814	0.0254	-0.208	-11.574
10/18/2019 05:47:58 pm	14.344	1.065	-8.727	484.814	0.0254	-0.208	11.574
10/18/2019 05:47:58 pm	14.345	1.047	-5.818	969.627	0.0250	-0.139	23.148
10/18/2019 05:47:58 pm	14.346	1.047	-5.818	0.000	0.0250	-0.139	2.914E-13
10/18/2019 05:47:58 pm	14.347	1.047	-5.818	-969.627	0.0250	-0.139	-23.148
10/18/2019 05:47:58 pm	14.348	1.030	-8.727	-969.627	0.0246	-0.208	-23.148
10/18/2019 05:47:58 pm	14.349	1.030	-8.727	-484.814	0.0246	-0.208	-11.574
10/18/2019 05:47:58 pm	14.350	1.012	-8.727	8.882E-12	0.0242	-0.208	-5.967E-13
10/18/2019 05:47:58 pm	14.351	1.012	-8.727	-1.776E-11	0.0242	-0.208	-2.776E-13
10/18/2019 05:47:58 pm	14.352	0.995	-8.727	484.814	0.0237	-0.208	11.574
10/18/2019 05:47:58 pm	14.353	0.995	-8.727	969.627	0.0237	-0.208	23.148
10/18/2019 05:47:58 pm	14.354	0.977	-5.818	969.627	0.0233	-0.139	23.148
10/18/2019 05:47:58 pm	14.355	0.977	-5.818	-1.821E-11	0.0233	-0.139	-3.053E-13
10/18/2019 05:47:58 pm	14.356	0.977	-5.818	-969.627	0.0233	-0.139	-23.148
10/18/2019 05:47:58 pm	14.357	0.960	-8.727	-969.627	0.0229	-0.208	-23.148
10/18/2019 05:47:58 pm	14.358	0.960	-8.727	-484.814	0.0229	-0.208	-11.574
10/18/2019 05:47:58 pm	14.359	0.942	-8.727	1.865E-11	0.0225	-0.208	1.388E-14
10/18/2019 05:47:58 pm	14.360	0.942	-8.727	6.271E-10	0.0225	-0.208	1.485E-11
10/18/2019 05:47:58 pm	14.361	0.925	-8.727	6.191E-10	0.0221	-0.208	1.485E-11
10/18/2019 05:47:58 pm	14.362	0.925	-8.727	8.882E-12	0.0221	-0.208	-2.776E-13
10/18/2019 05:47:58 pm	14.363	0.908	-8.727	484.814	0.0217	-0.208	11.574
10/18/2019 05:47:58 pm	14.364	0.908	-8.727	969.627	0.0217	-0.208	23.148
10/18/2019 05:47:58 pm	14.365	0.890	-5.818	969.627	0.0212	-0.139	23.148
10/18/2019 05:47:58 pm	14.366	0.890	-5.818	1.878E-10	0.0212	-0.139	4.566E-12
10/18/2019 05:47:58 pm	14.367	0.890	-5.818	-969.627	0.0212	-0.139	-23.148
10/18/2019 05:47:58 pm	14.368	0.873	-8.727	-969.627	0.0208	-0.208	-23.148
10/18/2019 05:47:58 pm	14.369	0.873	-8.727	-484.814	0.0208	-0.208	-11.574
10/18/2019 05:47:58 pm	14.370	0.855	-8.727	1.865E-11	0.0204	-0.208	2.914E-13
10/18/2019 05:47:58 pm	14.371	0.855	-8.727	-8.882E-12	0.0204	-0.208	2.914E-13
10/18/2019 05:47:58 pm	14.372	0.838	-8.727	-6.732E-10	0.0200	-0.208	-1.571E-11
10/18/2019 05:47:58 pm	14.373	0.838	-8.727	-6.555E-10	0.0200	-0.208	-1.600E-11
10/18/2019 05:47:58 pm	14.374	0.820	-8.727	2.842E-11	0.0196	-0.208	-1.388E-14
10/18/2019 05:47:58 pm	14.375	0.820	-8.727	1.865E-11	0.0196	-0.208	8.604E-13
10/18/2019 05:47:58 pm	14.376	0.803	-8.727	6.271E-10	0.0192	-0.208	1.601E-11
10/18/2019 05:47:58 pm	14.377	0.803	-8.727	6.093E-10	0.0192	-0.208	1.514E-11
10/18/2019 05:47:58 pm	14.378	0.785	-8.727	-1.865E-11	0.0188	-0.208	-5.829E-13
10/18/2019 05:47:58 pm	14.379	0.785	-8.727	1.865E-11	0.0188	-0.208	-2.914E-13
10/18/2019 05:47:58 pm	14.380	0.768	-8.727	3.642E-11	0.0183	-0.208	0.000
10/18/2019 05:47:58 pm	14.381	0.768	-8.727	1.776E-11	0.0183	-0.208	0.000
10/18/2019 05:47:58 pm	14.382	0.750	-8.727	-8.882E-12	0.0179	-0.208	0.000
10/18/2019 05:47:58 pm	14.383	0.750	-8.727	-7.994E-12	0.0179	-0.208	0.000
10/18/2019 05:47:58 pm	14.384	0.733	-8.727	1.865E-11	0.0175	-0.208	2.914E-13
10/18/2019 05:47:58 pm	14.385	0.733	-8.727	1.865E-11	0.0175	-0.208	5.690E-13
10/18/2019 05:47:58 pm	14.386	0.716	-8.727	-1.865E-11	0.0171	-0.208	0.000
10/18/2019 05:47:58 pm	14.387	0.716	-8.727	-484.814	0.0171	-0.208	-11.574
10/18/2019 05:47:58 pm	14.388	0.698	-8.727	-969.627	0.0167	-0.208	-23.148
10/18/2019 05:47:58 pm	14.389	0.698	-11.636	-969.627	0.0167	-0.278	-23.148
10/18/2019 05:47:58 pm	14.390	0.681	-11.636	1.776E-11	0.0163	-0.278	-1.388E-13
10/18/2019 05:47:58 pm	14.391	0.663	-11.636	969.627	0.0158	-0.278	23.148
10/18/2019 05:47:58 pm	14.392	0.663	-8.727	969.627	0.0158	-0.208	23.148
10/18/2019 05:47:58 pm	14.393	0.646	-8.727	484.814	0.0154	-0.208	11.574
10/18/2019 05:47:58 pm	14.394	0.646	-8.727	1.865E-11	0.0154	-0.208	-2.914E-13
10/18/2019 05:47:58 pm	14.395	0.628	-8.727	-1.865E-11	0.0150	-0.208	-4.441E-13
10/18/2019 05:47:58 pm	14.396	0.628	-8.727	-3.642E-11	0.0150	-0.208	1.388E-13
10/18/2019 05:47:58 pm	14.397	0.611	-8.727	-1.776E-11	0.0146	-0.208	5.967E-13
10/18/2019 05:47:58 pm	14.398	0.611	-8.727	8.882E-12	0.0146	-0.208	3.053E-13
10/18/2019 05:47:58 pm	14.399	0.593	-8.727	1.776E-11	0.0142	-0.208	-3.053E-13
10/18/2019 05:47:58 pm	14.400	0.593	-8.727	-484.814	0.0142	-0.208	-11.574
10/18/2019 05:47:58 pm	14.401	0.576	-8.727	-969.627	0.0137	-0.208	-23.148
10/18/2019 05:47:58 pm	14.402	0.576	-11.636	-969.627	0.0137	-0.278	-23.148
10/18/2019 05:47:58 pm	14.403	0.559	-11.636	0.000	0.0133	-0.278	2.776E-13
10/18/2019 05:47:58 pm	14.404	0.541	-11.636	969.627	0.0129	-0.278	23.148
10/18/2019 05:47:58 pm	14.405	0.541	-8.727	969.627	0.0129	-0.208	23.148
10/18/2019 05:47:58 pm	14.406	0.524	-8.727	484.814	0.0125	-0.208	11.574
10/18/2019 05:47:58 pm	14.407	0.524	-8.727	1.421E-11	0.0125	-0.208	2.776E-13
10/18/2019 05:47:58 pm	14.408	0.506	-8.727	6.510E-10	0.0121	-0.208	1.514E-11
10/18/2019 05:47:58 pm	14.409	0.506	-8.727	-484.814	0.0121	-0.208	-11.574
10/18/2019 05:47:58 pm	14.410	0.489	-8.727	-969.627	0.0117	-0.208	-23.148
10/18/2019 05:47:58 pm	14.411	0.489	-11.636	-969.627	0.0117	-0.278	-23.148
10/18/2019 05:47:58 pm	14.412	0.471	-11.636	2.025E-10	0.0112	-0.278	5.579E-12
10/18/2019 05:47:58 pm	14.413	0.454	-11.636	969.627	0.0108	-0.278	23.148
10/18/2019 05:47:58 pm	14.414	0.454	-8.727	969.627	0.0108	-0.208	23.148
10/18/2019 05:47:58 pm	14.415	0.436	-8.727	484.814	0.0104	-0.208	11.574
10/18/2019 05:47:58 pm	14.416	0.436	-8.727	-484.814	0.0104	-0.208	-11.574
10/18/2019 05:47:58 pm	14.417	0.419	-8.727	-969.627	0.0100	-0.208	-23.148
10/18/2019 05:47:58 pm	14.418	0.419	-11.636	-969.627	0.0100	-0.278	-23.148
10/18/2019 05:47:58 pm	14.419	0.401	-11.636	-5.329E-12	0.0096	-0.278	-1.665E-13
10/18/2019 05:47:58 pm	14.420	0.384	-11.636	969.627	0.0092	-0.278	23.148
10/18/2019 05:47:58 pm	14.421	0.384	-8.727	969.627	0.0092	-0.208	23.148
10/18/2019 05:47:58 pm	14.422	0.367	-8.727	484.814	0.0087	-0.208	11.574
10/18/2019 05:47:58 pm	14.423	0.367	-8.727	-484.814	0.0087	-0.208	-11.574
10/18/2019 05:47:58 pm	14.424	0.349	-8.727	-969.627	0.0083	-0.208	-23.148
10/18/2019 05:47:58 pm	14.425	0.349	-11.636	-969.627	0.0083	-0.278	-23.148
10/18/2019 05:47:58 pm	14.426	0.332	-11.636	4.441E-12	0.0079	-0.278	-1.110E-13
10/18/2019 05:47:58 pm	14.427	0.314	-11.636	969.627	0.0075	-0.278	23.148
10/18/2019 05:47:58 pm	14.428	0.314	-8.727	484.814	0.0075	-0.208	11.574
10/18/2019 05:47:58 pm	14.429	0.297	-8.727	-484.814	0.0071	-0.208	-11.574
10/18/2019 05:47:58 pm	14.430	0.297	-11.636	-969.627	0.0071	-0.278	-23.148
10/18/2019 05:47:58 pm	14.431	0.279	-11.636	2.194E-10	0.0067	-0.278	4.996E-12
10/18/2019 05:47:58 pm	14.432	0.262	-11.636	969.627	0.0062	-0.278	23.148
10/18/2019 05:47:58 pm	14.433	0.262	-8.727	484.814	0.0062	-0.208	11.574
10/18/2019 05:47:58 pm	14.434	0.244	-8.727	-484.814	0.0058	-0.208	-11.574
10/18/2019 05:47:58 pm	14.435	0.244	-11.636	-969.627	0.0058	-0.278	-23.148
10/18/2019 05:47:58 pm	14.436	0.227	-11.636	-8.598E-10	0.0054	-0.278	-2.054E-11
10/18/2019 05:47:58 pm	14.437	0.209	-11.636	969.627	0.0050	-0.278	23.148
10/18/2019 05:47:58 pm	14.438	0.209	-8.727	484.814	0.0050	-0.208	11.574
10/18/2019 05:47:58 pm	14.439	0.192	-8.727	-484.814	0.0046	-0.208	-11.574
10/18/2019 05:47:58 pm	14.440	0.192	-11.636	-969.627	0.0046	-0.278	-23.148
10/18/2019 05:47:58 pm	14.441	0.175	-11.636	8.606E-10	0.0042	-0.278	2.057E-11
10/18/2019 05:47:58 pm	14.442	0.157	-11.636	969.627	0.0037	-0.278	23.148
10/18/2019 05:47:58 pm	14.443	0.157	-8.727	484.814	0.0037	-0.208	11.574
10/18/2019 05:47:58 pm	14.444	0.140	-8.727	-484.814	0.0033	-0.208	-11.574
10/18/2019 05:47:58 pm	14.445	0.140	-11.636	-969.627	0.0033	-0.278	-23.148
10/18/2019 05:47:58 pm	14.446	0.122	-11.636	-2.185E-10	0.0029	-0.278	-4.996E-12
10/18/2019 05:47:58 pm	14.447	0.105	-11.636	969.627	0.0025	-0.278	23.148
10/18/2019 05:47:58 pm	14.448	0.105	-8.727	484.814	0.0025	-0.208	11.574
10/18/2019 05:47:58 pm	14.449	0.087	-8.727	-484.814	0.0021	-0.208	-11.574
10/18/2019 05:47:58 pm	14.450	0.087	-11.636	-969.627	0.0021	-0.278	-23.148
10/18/2019 05:47:58 pm	14.451	0.070	-11.636	8.882E-13	0.0017	-0.278	1.110E-13
10/18/2019 05:47:58 pm	14.452	0.052	-11.636	969.627	0.0012	-0.278	23.148
10/18/2019 05:47:58 pm	14.453	0.052	-8.727	484.814	0.0012	-0.208	11.574
10/18/2019 05:47:58 pm	14.454	0.035	-8.727	-484.814	8.3333E-4	-0.208	-11.574
10/18/2019 05:47:58 pm	14.455	0.035	-11.636	-969.627	8.3333E-4	-0.278	-23.148
10/18/2019 05:47:58 pm	14.456	0.017	-11.636	6.457E-10	4.1667E-4	-0.278	1.540E-11
10/18/2019 05:47:58 pm	14.457	0.000	-11.636	969.627	0.0000	-0.278	23.148
10/18/2019 05:47:58 pm	14.458	0.000	-8.727	484.814	0.0000	-0.208	11.574
10/18/2019 05:47:58 pm	14.459	-0.017	-8.727	-484.814	-4.1667E-4	-0.208	-11.574
10/18/2019 05:47:58 pm	14.460	-0.017	-11.636	-969.627	-4.1667E-4	-0.278	-23.148
10/18/2019 05:47:58 pm	14.461	-0.035	-11.636	0.000	-8.3333E-4	-0.278	2.776E-14
10/18/2019 05:47:58 pm	14.462	-0.052	-11.636	969.627	-0.0012	-0.278	23.148
10/18/2019 05:47:58 pm	14.463	-0.052	-8.727	484.814	-0.0012	-0.208	11.574
10/18/2019 05:47:58 pm	14.464	-0.070	-8.727	-484.814	-0.0017	-0.208	-11.574
10/18/2019 05:47:58 pm	14.465	-0.070	-11.636	-969.627	-0.0017	-0.278	-23.148
10/18/2019 05:47:58 pm	14.466	-0.087	-11.636	-6.475E-10	-0.0021	-0.278	-1.532E-11
10/18/2019 05:47:58 pm	14.467	-0.105	-11.636	969.627	-0.0025	-0.278	23.148
10/18/2019 05:47:58 pm	14.468	-0.105	-8.727	484.814	-0.0025	-0.208	11.574
10/18/2019 05:47:58 pm	14.469	-0.122	-8.727	-484.814	-0.0029	-0.208	-11.574
10/18/2019 05:47:58 pm	14.470	-0.122	-11.636	-969.627	-0.0029	-0.278	-23.148
10/18/2019 05:47:58 pm	14.471	-0.140	-11.636	-4.441E-12	-0.0033	-0.278	8.327E-14
10/18/2019 05:47:58 pm	14.472	-0.157	-11.636	969.627	-0.0037	-0.278	23.148
10/18/2019 05:47:58 pm	14.473	-0.157	-8.727	484.814	-0.0037	-0.208	11.574
10/18/2019 05:47:58 pm	14.474	-0.175	-8.727	-484.814	-0.0042	-0.208	-11.574
10/18/2019 05:47:58 pm	14.475	-0.175	-11.636	-969.627	-0.0042	-0.278	-23.148
10/18/2019 05:47:58 pm	14.476	-0.192	-11.636	2.123E-10	-0.0046	-0.278	5.079E-12
10/18/2019 05:47:58 pm	14.477	-0.209	-11.636	969.627	-0.0050	-0.278	23.148
10/18/2019 05:47:58 pm	14.478	-0.209	-8.727	484.814	-0.0050	-0.208	11.574
10/18/2019 05:47:58 pm	14.479	-0.227	-8.727	-484.814	-0.0054	-0.208	-11.574
10/18/2019 05:47:58 pm	14.480	-0.227	-11.636	-969.627	-0.0054	-0.278	-23.148
10/18/2019 05:47:58 pm	14.481	-0.244	-11.636	-8.615E-10	-0.0058	-0.278	-2.043E-11
10/18/2019 05:47:58 pm	14.482	-0.262	-11.636	969.627	-0.0062	-0.278	23.148
10/18/2019 05:47:58 pm	14.483	-0.262	-8.727	484.814	-0.0062	-0.208	11.574
10/18/2019 05:47:58 pm	14.484	-0.279	-8.727	-484.814	-0.0067	-0.208	-11.574
10/18/2019 05:47:58 pm	14.485	-0.279	-11.636	-969.627	-0.0067	-0.278	-23.148
10/18/2019 05:47:58 pm	14.486	-0.297	-11.636	8.606E-10	-0.0071	-0.278	2.062E-11
10/18/2019 05:47:58 pm	14.487	-0.314	-11.636	969.627	-0.0075	-0.278	23.148
10/18/2019 05:47:58 pm	14.488	-0.314	-8.727	969.627	-0.0075	-0.208	23.148
10/18/2019 05:47:58 pm	14.489	-0.332	-8.727	484.814	-0.0079	-0.208	11.574
10/18/2019 05:47:58 pm	14.490	-0.332	-8.727	-484.814	-0.0079	-0.208	-11.574
10/18/2019 05:47:58 pm	14.491	-0.349	-8.727	-969.627	-0.0083	-0.208	-23.148
10/18/2019 05:47:58 pm	14.492	-0.349	-11.636	-969.627	-0.0083	-0.278	-23.148
10/18/2019 05:47:58 pm	14.493	-0.367	-11.636	0.000	-0.0087	-0.278	0.000
10/18/2019 05:47:58 pm	14.494	-0.384	-11.636	969.627	-0.0092	-0.278	23.148
10/18/2019 05:47:58 pm	14.495	-0.384	-8.727	484.814	-0.0092	-0.208	11.574
10/18/2019 05:47:58 pm	14.496	-0.401	-8.727	-484.814	-0.0096	-0.208	-11.574
10/18/2019 05:47:58 pm	14.497	-0.401	-11.636	-969.627	-0.0096	-0.278	-23.148
10/18/2019 05:47:58 pm	14.498	-0.419	-11.636	-6.262E-10	-0.0100	-0.278	-1.543E-11
10/18/2019 05:47:58 pm	14.499	-0.436	-11.636	969.627	-0.0104	-0.278	23.148
10/18/2019 05:47:58 pm	14.500	-0.436	-8.727	969.627	-0.0104	-0.208	23.148
10/18/2019 05:47:58 pm	14.501	-0.454	-8.727	484.814	-0.0108	-0.208	11.574
10/18/2019 05:47:58 pm	14.502	-0.454	-8.727	-484.814	-0.0108	-0.208	-11.574
10/18/2019 05:47:58 pm	14.503	-0.471	-8.727	-969.627	-0.0112	-0.208	-23.148
10/18/2019 05:47:58 pm	14.504	-0.471	-11.636	-969.627	-0.0112	-0.278	-23.148
10/18/2019 05:47:58 pm	14.505	-0.489	-11.636	2.292E-10	-0.0117	-0.278	5.107E-12
10/18/2019 05:47:58 pm	14.506	-0.506	-11.636	969.627	-0.0121	-0.278	23.148
10/18/2019 05:47:58 pm	14.507	-0.506	-8.727	969.627	-0.0121	-0.208	23.148
10/18/2019 05:47:58 pm	14.508	-0.524	-8.727	484.814	-0.0125	-0.208	11.574
10/18/2019 05:47:58 pm	14.509	-0.524	-8.727	-484.814	-0.0125	-0.208	-11.574
10/18/2019 05:47:58 pm	14.510	-0.541	-8.727	-969.627	-0.0129	-0.208	-23.148
10/18/2019 05:47:58 pm	14.511	-0.541	-11.636	-969.627	-0.0129	-0.278	-23.148
10/18/2019 05:47:58 pm	14.512	-0.559	-11.636	0.000	-0.0133	-0.278	-1.388E-13
10/18/2019 05:47:58 pm	14.513	-0.576	-11.636	969.627	-0.0137	-0.278	23.148
10/18/2019 05:47:58 pm	14.514	-0.576	-8.727	969.627	-0.0137	-0.208	23.148
10/18/2019 05:47:58 pm	14.515	-0.593	-8.727	484.814	-0.0142	-0.208	11.574
10/18/2019 05:47:58 pm	14.516	-0.593	-8.727	-484.814	-0.0142	-0.208	-11.574
10/18/2019 05:47:58 pm	14.517	-0.611	-8.727	-969.627	-0.0146	-0.208	-23.148
10/18/2019 05:47:58 pm	14.518	-0.611	-11.636	-969.627	-0.0146	-0.278	-23.148
10/18/2019 05:47:58 pm	14.519	-0.628	-11.636	9.770E-12	-0.0150	-0.278	2.776E-13
10/18/2019 05:47:58 pm	14.520	-0.646	-11.636	969.627	-0.0154	-0.278	23.148
10/18/2019 05:47:58 pm	14.521	-0.646	-8.727	969.627	-0.0154	-0.208	23.148
10/18/2019 05:47:58 pm	14.522	-0.663	-8.727	484.814	-0.0158	-0.208	11.574
10/18/2019 05:47:58 pm	14.523	-0.663	-8.727	1.776E-11	-0.0158	-0.208	0.000
10/18/2019 05:47:58 pm	14.524	-0.681	-8.727	9.770E-12	-0.0163	-0.208	1.388E-13
10/18/2019 05:47:58 pm	14.525	-0.681	-8.727	-8.882E-12	-0.0163	-0.208	0.000
10/18/2019 05:47:58 pm	14.526	-0.698	-8.727	-1.776E-11	-0.0167	-0.208	2.914E-13
10/18/2019 05:47:58 pm	14.527	-0.698	-8.727	9.770E-12	-0.0167	-0.208	5.829E-13
10/18/2019 05:47:58 pm	14.528	-0.716	-8.727	3.642E-11	-0.0171	-0.208	0.000
10/18/2019 05:47:58 pm	14.529	-0.716	-8.727	-484.814	-0.0171	-0.208	-11.574
10/18/2019 05:47:58 pm	14.530	-0.733	-8.727	-969.627	-0.0175	-0.208	-23.148
10/18/2019 05:47:58 pm	14.531	-0.733	-11.636	-969.627	-0.0175	-0.278	-23.148
10/18/2019 05:47:58 pm	14.532	-0.750	-11.636	0.000	-0.0179	-0.278	3.053E-13
10/18/2019 05:47:58 pm	14.533	-0.768	-11.636	969.627	-0.0183	-0.278	23.148
10/18/2019 05:47:58 pm	14.534	-0.768	-8.727	969.627	-0.0183	-0.208	23.148
10/18/2019 05:47:58 pm	14.535	-0.785	-8.727	484.814	-0.0188	-0.208	11.574
10/18/2019 05:47:58 pm	14.536	-0.785	-8.727	-8.882E-12	-0.0188	-0.208	8.604E-13
10/18/2019 05:47:58 pm	14.537	-0.803	-8.727	2.665E-11	-0.0192	-0.208	5.829E-13
10/18/2019 05:47:58 pm	14.538	-0.803	-8.727	1.776E-11	-0.0192	-0.208	-2.914E-13
10/18/2019 05:47:58 pm	14.539	-0.820	-8.727	-1.776E-11	-0.0196	-0.208	-5.829E-13
10/18/2019 05:47:58 pm	14.540	-0.820	-8.727	-3.642E-11	-0.0196	-0.208	-2.914E-13
10/18/2019 05:47:58 pm	14.541	-0.838	-8.727	0.000	-0.0200	-0.208	0.000
10/18/2019 05:47:58 pm	14.542	-0.838	-8.727	3.642E-11	-0.0200	-0.208	0.000
10/18/2019 05:47:58 pm	14.543	-0.855	-8.727	1.865E-11	-0.0204	-0.208	0.000
10/18/2019 05:47:58 pm	14.544	-0.855	-8.727	-1.776E-11	-0.0204	-0.208	0.000
10/18/2019 05:47:58 pm	14.545	-0.873	-8.727	-6.741E-10	-0.0208	-0.208	-1.514E-11
10/18/2019 05:47:58 pm	14.546	-0.873	-8.727	-6.368E-10	-0.0208	-0.208	-1.485E-11
10/18/2019 05:47:58 pm	14.547	-0.890	-8.727	3.730E-11	-0.0212	-0.208	1.388E-14
10/18/2019 05:47:58 pm	14.548	-0.890	-8.727	1.865E-11	-0.0212	-0.208	-8.604E-13
10/18/2019 05:47:58 pm	14.549	-0.908	-8.727	6.271E-10	-0.0217	-0.208	1.454E-11
10/18/2019 05:47:58 pm	14.550	-0.908	-8.727	6.093E-10	-0.0217	-0.208	1.540E-11
10/18/2019 05:47:58 pm	14.551	-0.925	-8.727	-9.770E-12	-0.0221	-0.208	8.743E-13
10/18/2019 05:47:58 pm	14.552	-0.925	-8.727	2.665E-11	-0.0221	-0.208	8.743E-13
10/18/2019 05:47:58 pm	14.553	-0.942	-8.727	1.865E-11	-0.0225	-0.208	0.000
10/18/2019 05:47:58 pm	14.554	-0.942	-8.727	-8.882E-12	-0.0225	-0.208	-8.743E-13
10/18/2019 05:47:58 pm	14.555	-0.960	-8.727	484.814	-0.0229	-0.208	11.574
10/18/2019 05:47:58 pm	14.556	-0.960	-8.727	969.627	-0.0229	-0.208	23.148
10/18/2019 05:47:58 pm	14.557	-0.977	-5.818	969.627	-0.0233	-0.139	23.148
10/18/2019 05:47:58 pm	14.558	-0.977	-5.818	2.425E-10	-0.0233	-0.139	4.857E-12
10/18/2019 05:47:58 pm	14.559	-0.977	-5.818	-969.627	-0.0233	-0.139	-23.148
10/18/2019 05:47:58 pm	14.560	-0.995	-8.727	-969.627	-0.0237	-0.208	-23.148
10/18/2019 05:47:58 pm	14.561	-0.995	-8.727	-484.814	-0.0237	-0.208	-11.574
10/18/2019 05:47:58 pm	14.562	-1.012	-8.727	-6.644E-10	-0.0242	-0.208	-1.515E-11
10/18/2019 05:47:58 pm	14.563	-1.012	-8.727	-2.753E-11	-0.0242	-0.208	5.690E-13
